Date,Impressions,CTR,Clicks,CPC,Cost,ROI,Revenue,Device,Market
2023-10-21,9398321,0.93,8740438,1.421,12420162.398,0.886,11004263.885,Desktop,AE
2023-10-21,6023450,0.218,1313112,1.813,2380672.056,1.509,3592434.133,Desktop,EG
2023-10-21,9213668,0.745,6864182,1.307,8971485.874,0.771,6917015.609,Mobile,VN
2023-10-21,7783462,0.599,4662293,0.385,1794982.805,0.764,1371366.863,Desktop,AE
2023-10-21,2637442,0.182,480014,0.122,58561.708,1.433,83918.928,Mobile,NL
2023-10-21,4379478,0.395,1729893,0.983,1700484.819,1.192,2026977.904,Desktop,FR
2023-10-21,9523365,0.12,1142803,2.007,2293605.621,0.899,2061951.453,Desktop,GR
2023-10-21,6509632,0.429,2792632,0.697,1946464.504,1.028,2000965.51,Desktop,UK
2023-10-21,6082622,0.706,4294331,0.55,2361882.05,1.363,3219245.234,Desktop,SG
2023-10-22,4422353,0.906,4006651,1.983,7945188.933,1.545,12275316.901,Mobile,MX
2023-10-22,3434503,0.574,1971404,2.036,4013778.544,1.516,6084888.273,Desktop,SA
2023-10-22,3135643,0.073,228901,1.771,405383.671,1.267,513621.111,Desktop,US
2023-10-22,1183942,0.612,724572,1.758,1273797.576,1.544,1966743.457,Mobile,BR
2023-10-22,7872744,0.009,70854,2.18,154461.72,1.015,156778.646,Mobile,CN
2023-10-22,3585358,0.7,2509750,0.625,1568593.75,1.149,1802314.219,Mobile,TR
2023-10-22,5422239,0.993,5384283,0.174,936865.242,1.296,1214177.354,Desktop,VN
2023-10-22,3515170,0.175,615154,0.85,522880.9,0.779,407324.221,Desktop,CH
2023-10-22,2833252,0.955,2705755,1.111,3006093.805,1.498,4503128.52,Desktop,PH
2023-10-22,6362171,0.12,763460,1.99,1519285.4,1.246,1893029.608,Mobile,FR
2023-10-22,2144340,0.385,825570,0.353,291426.21,0.846,246546.574,Mobile,GR
2023-10-22,8189441,0.381,3120177,1.009,3148258.593,1.27,3998288.413,Mobile,CH
2023-10-22,8204003,0.733,6013534,2.227,13392140.218,1.059,14182276.491,Desktop,FR
2023-10-22,731244,0.087,63618,0.563,35816.934,0.921,32987.396,Mobile,IN
2023-10-23,950474,0.28,266132,0.518,137856.376,1.086,149712.024,Mobile,PH
2023-10-23,2294946,0.37,849130,0.339,287855.07,1.053,303111.389,Desktop,AU
2023-10-23,4894106,0.872,4267660,1.787,7626308.42,1.157,8823638.842,Desktop,TH
2023-10-23,126395,0.396,50052,1.24,62064.48,1.099,68208.864,Desktop,BE
2023-10-23,8610049,0.199,1713399,0.549,940656.051,1.179,1109033.484,Desktop,SE
2023-10-23,8310309,0.392,3257641,2.031,6616268.871,1.061,7019861.272,Mobile,FI
2023-10-23,8791950,0.427,3754162,1.828,6862608.136,0.949,6512615.121,Mobile,ES
2023-10-23,1585623,0.086,136363,0.513,69954.219,1.183,82755.841,Desktop,PH
2023-10-23,6236692,0.505,3149529,1.105,3480229.545,0.865,3010398.556,Mobile,PL
2023-10-23,6528893,0.791,5164354,0.656,3387816.224,0.95,3218425.413,Mobile,GR
2023-10-23,4768837,0.202,963305,2.121,2043169.905,1.503,3070884.367,Mobile,AE
2023-10-23,1940741,0.42,815111,2.097,1709287.767,0.839,1434092.437,Desktop,FR
2023-10-23,5218245,0.378,1972496,1.014,2000110.944,1.532,3064169.966,Desktop,AE
2023-10-23,7116261,0.449,3195201,0.884,2824557.684,0.801,2262470.705,Mobile,TR
2023-10-24,5427619,0.416,2257889,1.948,4398367.772,1.52,6685519.013,Desktop,FI
2023-10-24,7919892,0.579,4585617,1.546,7089363.882,1.54,10917620.378,Desktop,DK
2023-10-24,4270954,0.359,1533272,2.284,3501993.248,1.048,3670088.924,Desktop,FI
2023-10-24,6293945,0.621,3908539,0.368,1438342.352,1.143,1644025.308,Desktop,MY
2023-10-24,8439742,0.532,4489942,0.579,2599676.418,1.051,2732259.915,Desktop,NL
2023-10-24,9998633,0.332,3319546,0.161,534446.906,1.241,663248.61,Desktop,SG
2023-10-24,5705108,0.773,4410048,0.971,4282156.608,1.485,6359002.563,Desktop,TH
2023-10-24,3904637,0.616,2405256,1.49,3583831.44,1.528,5476094.44,Desktop,CN
2023-10-24,5870138,0.44,2582860,1.22,3151089.2,1.346,4241366.063,Desktop,AR
2023-10-24,2261774,0.174,393548,0.349,137348.252,0.836,114823.139,Desktop,VN
2023-10-24,601569,0.752,452379,2.103,951353.037,1.122,1067418.108,Mobile,KR
2023-10-24,8598954,0.435,3740544,0.566,2117147.904,1.061,2246293.926,Mobile,NL
2023-10-24,904472,0.423,382591,1.943,743374.313,1.086,807304.504,Mobile,SE
2023-10-24,8209581,0.018,147772,1.36,200969.92,0.907,182279.717,Mobile,DE
2023-10-25,5560309,0.782,4348161,1.024,4452516.864,1.503,6692132.847,Mobile,TH
2023-10-25,4855808,0.438,2126843,0.64,1361179.52,1.491,2029518.664,Desktop,BR
2023-10-25,263642,0.616,162403,1.856,301419.968,0.788,237518.935,Mobile,UK
2023-10-25,3886475,0.474,1842189,1.171,2157203.319,1.456,3140888.032,Desktop,BE
2023-10-25,7611581,0.437,3326260,1.723,5731145.98,1.116,6395958.914,Desktop,UK
2023-10-25,9230156,0.014,129222,1.391,179747.802,1.376,247332.976,Desktop,BE
2023-10-25,9780144,0.856,8371803,0.565,4730068.695,1.314,6215310.265,Desktop,ZA
2023-10-25,6957733,0.648,4508610,1.314,5924313.54,0.859,5088985.331,Desktop,SE
2023-10-25,5284460,0.138,729255,0.659,480579.045,0.933,448380.249,Mobile,NZ
2023-10-25,7864070,0.636,5001548,2.329,11648605.292,1.056,12300927.188,Desktop,US
2023-10-25,8188310,0.257,2104395,0.926,1948669.77,1.375,2679420.934,Desktop,BE
2023-10-25,431549,0.123,53080,2.178,115608.24,1.153,133296.301,Mobile,CA
2023-10-25,3100359,0.925,2867832,0.895,2566709.64,1.299,3334155.822,Desktop,SE
2023-10-26,2909572,0.197,573185,1.856,1063831.36,1.313,1396810.576,Mobile,FI
2023-10-26,3545860,0.642,2276442,0.854,1944081.468,1.18,2294016.132,Mobile,IL
2023-10-26,8429944,0.983,8286634,1.594,13208894.596,1.183,15626122.307,Desktop,ZA
2023-10-26,5733338,0.737,4225470,0.754,3186004.38,1.486,4734402.509,Desktop,DK
2023-10-26,3426535,0.927,3176397,0.137,435166.389,0.983,427768.56,Desktop,PT
2023-10-26,4407548,0.111,489237,0.116,56751.492,1.281,72698.661,Desktop,SG
2023-10-26,963302,0.537,517293,0.434,224505.162,1.266,284223.535,Mobile,PH
2023-10-26,9705956,0.679,6590344,2.224,14656925.056,1.169,17133945.39,Desktop,FI
2023-10-26,7116182,0.956,6803069,1.086,7388132.934,1.437,10616747.026,Mobile,KR
2023-10-26,8493050,0.712,6047051,2.255,13636100.005,1.096,14945165.605,Desktop,ES
2023-10-26,4036878,0.563,2272762,0.851,1934120.462,0.781,1510548.081,Desktop,ES
2023-10-26,1413103,0.075,105982,0.429,45466.278,1.148,52195.287,Mobile,KR
2023-10-26,5165981,0.841,4344590,0.417,1811694.03,1.002,1815317.418,Mobile,GR
2023-10-26,4830976,0.507,2449304,1.252,3066528.608,1.516,4648857.37,Desktop,AU
2023-10-27,4531045,0.746,3380159,1.749,5911898.091,1.382,8170243.162,Mobile,NZ
2023-10-27,9379772,0.537,5036937,0.24,1208864.88,0.869,1050503.581,Desktop,IL
2023-10-27,5276404,0.024,126633,0.287,36343.671,1.169,42485.751,Mobile,ZA
2023-10-27,9480034,0.425,4029014,0.299,1204675.186,1.212,1460066.325,Mobile,TR
2023-10-27,8388814,0.145,1216378,1.174,1428027.772,1.066,1522277.605,Desktop,KR
2023-10-27,960188,0.968,929461,0.11,102240.71,0.844,86291.159,Mobile,GR
2023-10-27,6804431,0.312,2122982,1.16,2462659.12,1.517,3735853.885,Desktop,PH
2023-10-27,9920676,0.676,6706376,0.863,5787602.488,0.774,4479604.326,Desktop,TR
2023-10-27,9308293,0.149,1386935,2.042,2832121.27,0.855,2421463.686,Mobile,SG
2023-10-27,8772706,0.24,2105449,1.205,2537066.045,1.532,3886785.181,Desktop,BR
2023-10-27,3803268,0.441,1677241,0.996,1670532.036,1.168,1951181.418,Mobile,MX
2023-10-27,3173447,0.64,2031006,2.19,4447903.14,1.154,5132880.224,Mobile,ZA
2023-10-27,9291305,0.407,3781561,1.423,5381161.303,1.547,8324656.536,Desktop,RU
2023-10-27,1370854,0.4,548341,0.741,406320.681,0.817,331963.996,Desktop,CA
2023-10-28,1365238,0.637,869656,2.342,2036734.352,0.756,1539771.17,Desktop,VN
2023-10-28,5547113,0.222,1231459,1.366,1682172.994,1.011,1700676.897,Mobile,AE
2023-10-28,14787,0.944,13958,1.701,23742.558,1.319,31316.434,Mobile,NL
2023-10-28,7083841,0.662,4689502,1.711,8023737.922,0.76,6098040.821,Mobile,MX
2023-10-28,2373151,0.638,1514070,1.314,1989487.98,1.483,2950410.674,Mobile,ES
2023-10-28,3746789,0.815,3053633,2.196,6705778.068,1.419,9515499.078,Mobile,MX
2023-10-28,6747808,0.051,344138,0.503,173101.414,0.976,168946.98,Desktop,DE
2023-10-28,2482073,0.26,645338,1.809,1167416.442,1.262,1473279.55,Desktop,AT
2023-10-28,7705353,0.983,7574361,1.01,7650104.61,0.896,6854493.731,Desktop,NL
2023-10-28,4541370,0.669,3038176,0.372,1130201.472,1.513,1709994.827,Desktop,BE
2023-10-28,6323724,0.595,3762615,1.933,7273134.795,1.158,8422290.093,Mobile,AU
2023-10-28,3437483,0.166,570622,0.459,261915.498,1.432,375062.993,Desktop,BE
2023-10-28,6654130,0.422,2808042,1.719,4827024.198,1.008,4865640.392,Desktop,PT
2023-10-29,8808534,0.134,1180343,0.861,1016275.323,1.477,1501038.652,Mobile,BR
2023-10-29,6202058,0.794,4924434,0.338,1664458.692,1.507,2508339.249,Mobile,AU
2023-10-29,686454,0.857,588291,0.611,359445.801,1.237,444634.456,Mobile,AU
2023-10-29,3706850,0.736,2728241,0.68,1855203.88,1.462,2712308.073,Desktop,SA
2023-10-29,395921,0.17,67306,0.53,35672.18,1.43,51011.217,Desktop,CH
2023-10-29,1975075,0.496,979637,0.403,394793.711,1.522,600876.028,Desktop,CH
2023-10-29,855473,0.792,677534,1.725,1168746.15,0.972,1136021.258,Mobile,IT
2023-10-29,9993137,0.685,6845298,1.725,11808139.05,0.915,10804447.231,Desktop,SE
2023-10-29,6430321,0.694,4462642,1.622,7238405.324,1.326,9598125.46,Mobile,AR
2023-10-29,8572196,0.648,5554783,0.304,1688654.032,1.324,2235777.938,Desktop,PL
2023-10-29,3981527,0.854,3400224,0.958,3257414.592,1.314,4280242.774,Desktop,ZA
2023-10-29,9419168,0.467,4398751,0.406,1785892.906,1.033,1844827.372,Mobile,SG
2023-10-29,9186561,0.606,5567055,0.898,4999215.39,1.382,6908915.669,Mobile,JP
2023-10-29,3919596,0.499,1955878,1.99,3892197.22,1.144,4452673.62,Desktop,EG
2023-10-30,1376609,0.29,399216,1.032,411990.912,1.024,421878.694,Mobile,SA
2023-10-30,8186500,0.573,4690864,0.714,3349276.896,1.358,4548318.025,Mobile,SG
2023-10-30,6370533,0.779,4962645,0.735,3647544.075,1.353,4935127.133,Mobile,ES
2023-10-30,5721039,0.233,1333002,0.496,661168.992,1.178,778857.073,Mobile,AT
2023-10-30,6308008,0.206,1299449,1.376,1788041.824,1.536,2746432.242,Desktop,KR
2023-10-30,6953527,0.709,4930050,2.058,10146042.9,1.282,13007226.998,Desktop,AT
2023-10-30,3503593,0.804,2816888,0.745,2098581.56,1.141,2394481.56,Mobile,DK
2023-10-30,5452915,0.61,3326278,1.7,5654672.6,1.124,6355852.002,Mobile,NZ
2023-10-30,1213767,0.803,974654,2.171,2115973.834,1.412,2987755.054,Mobile,SG
2023-10-30,2284508,0.899,2053772,0.719,1476662.068,1.346,1987587.144,Desktop,PL
2023-10-30,9270692,0.303,2809019,1.106,3106775.014,1.445,4489289.895,Desktop,PT
2023-10-30,2680904,0.579,1552243,1.524,2365618.332,1.424,3368640.505,Desktop,CA
2023-10-30,9414636,0.94,8849757,1.933,17106580.281,0.754,12898361.532,Mobile,CA
2023-10-30,253911,0.597,151584,1.85,280430.4,1.028,288282.451,Mobile,SA
2023-10-31,161636,0.238,38469,1.327,51048.363,0.897,45790.382,Desktop,DE
2023-10-31,2725270,0.368,1002899,1.495,1499334.005,1.328,1991115.559,Mobile,IT
2023-10-31,5127281,0.605,3102005,1.604,4975616.02,1.245,6194641.945,Desktop,FI
2023-10-31,4254664,0.745,3169724,2.022,6409181.928,1.338,8575485.42,Mobile,KR
2023-10-31,2335435,0.498,1163046,1.562,1816677.852,1.041,1891161.644,Desktop,CA
2023-10-31,6076650,0.069,419288,0.638,267505.744,1.494,399653.582,Mobile,CA
2023-10-31,3126434,0.757,2366710,0.171,404707.41,1.107,448011.103,Desktop,SG
2023-10-31,7901616,0.27,2133436,1.96,4181534.56,1.116,4666592.569,Desktop,MY
2023-10-31,8375747,0.519,4347012,0.31,1347573.72,1.177,1586094.268,Mobile,AT
2023-10-31,794122,0.724,574944,0.955,549071.52,0.977,536442.875,Desktop,AT
2023-10-31,1718021,0.902,1549654,0.914,1416383.756,1.316,1863961.023,Mobile,TH
2023-10-31,7076766,0.787,5569414,0.62,3453036.68,0.89,3073202.645,Desktop,JP
2023-10-31,4050613,0.847,3430869,0.185,634710.765,0.92,583933.904,Mobile,UK
2023-11-01,8765721,0.879,7705068,1.54,11865804.72,1.211,14369489.516,Mobile,PL
2023-11-01,7763992,0.198,1537270,1.945,2989990.15,0.998,2984010.17,Mobile,SE
2023-11-01,2355274,0.182,428659,1.907,817452.713,0.802,655597.076,Desktop,GR
2023-11-01,5664102,0.98,5550819,0.54,2997442.26,0.883,2646741.516,Mobile,NZ
2023-11-01,3786838,0.013,49228,2.276,112042.928,1.064,119213.675,Mobile,PH
2023-11-01,5228831,0.951,4972618,1.745,8677218.41,1.031,8946212.181,Mobile,DK
2023-11-01,6224286,0.386,2402574,1.659,3985870.266,1.04,4145305.077,Desktop,GR
2023-11-01,1227350,0.073,89596,2.236,200336.656,1.336,267649.772,Mobile,TH
2023-11-01,9775922,0.162,1583699,0.419,663569.881,1.405,932315.683,Mobile,NZ
2023-11-01,896938,0.553,496006,0.239,118545.434,1.395,165370.88,Desktop,EG
2023-11-01,3409938,0.923,3147372,2.119,6669281.268,1.205,8036483.928,Desktop,IN
2023-11-01,4335317,0.052,225436,2.346,528872.856,1.516,801771.25,Desktop,KR
2023-11-01,1934342,0.022,42555,0.673,28639.515,1.144,32763.605,Mobile,EG
2023-11-01,9346919,0.994,9290837,1.932,17949897.084,0.831,14916364.477,Desktop,AE
2023-11-02,8279794,0.174,1440684,1.659,2390094.756,1.163,2779680.201,Mobile,SE
2023-11-02,6834584,0.215,1469435,0.837,1229917.095,1.446,1778460.119,Desktop,UK
2023-11-02,5434733,0.854,4641261,2.337,10846626.957,1.534,16638725.752,Mobile,AR
2023-11-02,3374490,0.765,2581484,0.786,2029046.424,0.874,1773386.575,Mobile,TH
2023-11-02,3510365,0.205,719624,2.261,1627069.864,1.422,2313693.347,Desktop,CH
2023-11-02,2011695,0.286,575344,0.255,146712.72,1.019,149500.262,Mobile,TR
2023-11-02,2898095,0.501,1451945,0.294,426871.83,1.227,523771.735,Mobile,VN
2023-11-02,3581223,0.661,2367188,1.704,4033688.352,1.203,4852527.087,Desktop,GR
2023-11-02,4364506,0.528,2304459,1.251,2882878.209,1.071,3087562.562,Desktop,DE
2023-11-02,341206,0.248,84619,2.129,180153.851,1.128,203213.544,Mobile,IN
2023-11-02,5112393,0.653,3338392,1.122,3745675.824,1.08,4045329.89,Mobile,VN
2023-11-02,1116915,0.91,1016392,1.778,1807144.976,1.163,2101709.607,Desktop,TH
2023-11-02,8292141,0.64,5306970,0.444,2356294.68,1.267,2985425.36,Mobile,UK
2023-11-02,7381963,0.184,1358281,0.641,870658.121,1.056,919414.976,Desktop,DE
2023-11-03,7736459,0.608,4703767,0.649,3052744.783,1.255,3831194.703,Mobile,MY
2023-11-03,8200495,0.971,7962680,2.279,18146947.72,1.452,26349368.089,Mobile,IL
2023-11-03,6205572,0.772,4790701,0.816,3909212.016,0.998,3901393.592,Mobile,SA
2023-11-03,2262741,0.42,950351,1.99,1891198.49,1.261,2384801.296,Desktop,NZ
2023-11-03,9973134,0.992,9893348,0.698,6905556.904,1.532,10579313.177,Mobile,MY
2023-11-03,211023,0.615,129779,1.369,177667.451,1.351,240028.726,Mobile,BE
2023-11-03,1253723,0.765,959098,0.918,880451.964,1.033,909506.879,Desktop,ES
2023-11-03,6989129,0.493,3445640,2.322,8000776.08,0.936,7488726.411,Desktop,SA
2023-11-03,2440907,0.772,1884380,0.204,384413.52,1.419,545482.785,Desktop,DK
2023-11-03,7639051,0.771,5889708,0.208,1225059.264,0.767,939620.455,Desktop,TR
2023-11-03,4528314,0.029,131321,1.85,242943.85,0.869,211118.206,Mobile,PT
2023-11-03,7218143,0.026,187671,0.582,109224.522,1.118,122113.016,Mobile,DE
2023-11-03,2364873,0.001,2364,2.026,4789.464,1.116,5345.042,Desktop,SG
2023-11-03,774452,0.426,329916,1.56,514668.96,1.511,777664.799,Desktop,MX
2023-11-04,6250249,0.067,418766,0.115,48158.09,1.031,49650.991,Mobile,DE
2023-11-04,1954559,0.617,1205962,1.873,2258766.826,0.936,2114205.749,Mobile,RU
2023-11-04,4490204,0.401,1800571,1.047,1885197.837,1.165,2196255.48,Mobile,EG
2023-11-04,4249268,0.01,42492,0.266,11302.872,0.84,9494.412,Desktop,BR
2023-11-04,4556289,0.493,2246250,0.907,2037348.75,1.062,2163664.372,Mobile,TR
2023-11-04,6962028,0.539,3752533,1.693,6353038.369,1.134,7204345.51,Desktop,EG
2023-11-04,7875413,0.342,2693391,0.563,1516379.133,0.849,1287405.884,Mobile,CA
2023-11-04,1432834,0.556,796655,1.976,1574190.28,0.851,1339635.928,Desktop,TH
2023-11-04,6829403,0.245,1673203,0.879,1470745.437,0.873,1283960.767,Mobile,GR
2023-11-04,5600067,0.598,3348840,1.176,3938235.84,1.529,6021562.599,Desktop,EG
2023-11-04,6626108,0.537,3558219,1.49,5301746.31,1.241,6579467.171,Mobile,PL
2023-11-04,1751117,0.672,1176750,1.66,1953405.0,1.177,2299157.685,Mobile,CH
2023-11-04,2774405,0.407,1129182,2.084,2353215.288,1.141,2685018.644,Desktop,IN
2023-11-05,9420780,0.513,4832860,1.033,4992344.38,1.037,5177061.122,Desktop,MX
2023-11-05,9905262,0.123,1218347,0.55,670090.85,0.815,546124.043,Mobile,JP
2023-11-05,6106021,0.324,1978350,0.605,1196901.75,1.335,1597863.836,Desktop,SG
2023-11-05,9773616,0.99,9675879,1.56,15094371.24,1.328,20045325.007,Mobile,US
2023-11-05,1046540,0.441,461524,0.784,361834.816,0.887,320947.482,Mobile,DK
2023-11-05,2199662,0.453,996446,1.137,1132959.102,0.931,1054784.924,Desktop,TR
2023-11-05,6380650,0.786,5015190,1.389,6966098.91,0.784,5461421.545,Desktop,CH
2023-11-05,5069259,0.455,2306512,0.957,2207331.984,0.774,1708474.956,Desktop,DE
2023-11-05,2093979,0.592,1239635,0.774,959477.49,0.873,837623.849,Mobile,JP
2023-11-05,862986,0.388,334838,1.185,396783.03,1.191,472568.589,Mobile,TR
2023-11-05,2729983,0.623,1700779,2.252,3830154.308,1.359,5205179.705,Desktop,RU
2023-11-05,6271321,0.1,627132,0.509,319210.188,0.952,303888.099,Desktop,AR
2023-11-05,4895743,0.669,3275252,0.967,3167168.684,0.992,3141831.335,Desktop,AE
2023-11-05,6682968,0.204,1363325,1.318,1796862.35,0.893,1604598.079,Desktop,NO
2023-11-06,4500152,0.547,2461583,0.3,738474.9,1.046,772444.745,Desktop,PH
2023-11-06,8746619,0.91,7959423,2.171,17279907.333,1.049,18126622.792,Desktop,FR
2023-11-06,87993,0.984,86585,0.721,62427.785,0.826,51565.35,Desktop,BE
2023-11-06,2357030,0.603,1421289,1.913,2718925.857,1.377,3743960.905,Desktop,CH
2023-11-06,8672867,0.567,4917515,1.568,7710663.52,0.872,6723698.589,Desktop,ID
2023-11-06,2559135,0.922,2359522,1.625,3834223.25,0.774,2967688.796,Mobile,ES
2023-11-06,4578333,0.069,315904,1.108,350021.632,0.777,271966.808,Mobile,BR
2023-11-06,2392162,0.043,102862,1.095,112633.89,1.126,126825.76,Mobile,US
2023-11-06,506745,0.132,66890,0.191,12775.99,0.838,10706.28,Desktop,JP
2023-11-06,8663802,0.562,4869056,0.695,3383993.92,1.272,4304440.266,Desktop,DE
2023-11-06,2401480,0.193,463485,0.789,365689.665,0.978,357644.492,Mobile,PT
2023-11-06,5027583,0.652,3277984,0.522,1711107.648,1.531,2619705.809,Desktop,KR
2023-11-06,7355629,0.933,6862801,0.912,6258874.512,1.267,7929994.007,Desktop,ES
2023-11-06,595984,0.844,503010,1.232,619708.32,0.82,508160.822,Desktop,RU
2023-11-07,7281605,0.577,4201486,0.328,1378087.408,0.797,1098335.664,Desktop,IT
2023-11-07,955028,0.452,431672,0.13,56117.36,1.454,81594.641,Desktop,GR
2023-11-07,8834140,0.371,3277465,2.219,7272694.835,1.179,8574507.21,Mobile,PT
2023-11-07,8530519,0.927,7907791,2.207,17452494.737,1.361,23752845.337,Desktop,JP
2023-11-07,5125044,0.482,2470271,1.431,3534957.801,1.125,3976827.526,Desktop,CA
2023-11-07,4405696,0.984,4335204,0.419,1816450.476,1.19,2161576.066,Mobile,MX
2023-11-07,5156092,0.186,959033,2.139,2051371.587,1.146,2350871.839,Desktop,SA
2023-11-07,7972958,0.936,7462688,0.633,4723881.504,1.269,5994605.629,Desktop,NL
2023-11-07,8694492,0.269,2338818,2.105,4923211.89,0.92,4529354.939,Desktop,US
2023-11-07,978020,0.835,816646,0.159,129846.714,1.388,180227.239,Desktop,AU
2023-11-07,1310742,0.066,86508,1.261,109086.588,0.967,105486.731,Desktop,DE
2023-11-07,558696,0.36,201130,0.844,169753.72,0.929,157701.206,Desktop,PL
2023-11-07,5485291,0.435,2386101,1.94,4629035.94,1.542,7137973.419,Desktop,TH
2023-11-08,1570783,0.758,1190653,1.402,1669295.506,1.479,2468888.053,Desktop,JP
2023-11-08,3459873,0.211,730033,2.3,1679075.9,0.751,1260986.001,Desktop,US
2023-11-08,9105430,0.85,7739615,1.049,8118856.135,0.916,7436872.22,Desktop,NZ
2023-11-08,6234635,0.125,779329,2.304,1795574.016,0.89,1598060.874,Mobile,UK
2023-11-08,6362784,0.472,3003234,0.671,2015170.014,1.434,2889753.8,Mobile,IN
2023-11-08,8305208,0.344,2856991,1.557,4448334.987,1.1,4893168.486,Desktop,AR
2023-11-08,9069760,0.629,5704879,1.063,6064286.377,1.232,7471200.816,Mobile,AR
2023-11-08,3344270,0.861,2879416,0.796,2292015.136,1.355,3105680.509,Desktop,TR
2023-11-08,883620,0.351,310150,1.836,569435.4,1.231,700974.977,Desktop,CN
2023-11-08,9363704,0.7,6554592,0.644,4221157.248,1.468,6196658.84,Mobile,PT
2023-11-08,8837302,0.647,5717734,1.004,5740604.936,1.331,7640745.17,Desktop,DE
2023-11-08,649096,0.345,223938,0.775,173551.95,0.839,145610.086,Desktop,TH
2023-11-08,3383954,0.43,1455100,1.304,1897450.4,1.362,2584327.445,Desktop,SG
2023-11-08,7806133,0.783,6112202,0.536,3276140.272,1.511,4950247.951,Mobile,TR
2023-11-09,3653282,0.052,189970,0.172,32674.84,1.545,50482.628,Mobile,DK
2023-11-09,3682055,0.736,2709992,1.246,3376650.032,1.261,4257955.69,Mobile,KR
2023-11-09,8147712,0.286,2330245,2.239,5217418.555,1.019,5316549.508,Desktop,AE
2023-11-09,4864289,0.962,4679446,0.504,2358440.784,1.363,3214554.789,Mobile,IL
2023-11-09,1371657,0.215,294906,1.125,331769.25,1.351,448220.257,Mobile,TH
2023-11-09,2964198,0.354,1049326,2.288,2400857.888,1.533,3680515.142,Mobile,SG
2023-11-09,4786205,0.558,2670702,0.261,697053.222,1.252,872710.634,Desktop,IL
2023-11-09,4855635,0.114,553542,1.559,862971.978,0.846,730074.293,Desktop,VN
2023-11-09,4633078,0.889,4118806,1.994,8212899.164,1.029,8451073.24,Desktop,CN
2023-11-09,6375385,0.742,4730535,2.3,10880230.5,1.472,16015699.296,Desktop,RU
2023-11-09,3895199,0.712,2773381,0.527,1461571.787,0.771,1126871.848,Mobile,GR
2023-11-09,8339941,0.188,1567908,1.732,2715616.656,1.395,3788285.235,Desktop,PL
2023-11-09,6952652,0.135,938608,2.338,2194465.504,1.52,3335587.566,Mobile,NZ
2023-11-09,1158180,0.466,539711,0.148,79877.228,1.378,110070.82,Desktop,IL
2023-11-10,7098339,0.253,1795879,0.686,1231972.994,0.809,996666.152,Mobile,NZ
2023-11-10,2667170,0.878,2341775,1.193,2793737.575,0.828,2313214.712,Desktop,MX
2023-11-10,3206057,0.217,695714,0.755,525264.07,1.184,621912.659,Desktop,CN
2023-11-10,9450985,0.456,4309649,2.118,9127836.582,1.549,14139018.866,Mobile,DE
2023-11-10,2348490,0.319,749168,1.93,1445894.24,0.836,1208767.585,Mobile,BE
2023-11-10,9325641,0.446,4159235,0.484,2013069.74,1.223,2461984.292,Mobile,PT
2023-11-10,491314,0.145,71240,0.281,20018.44,1.153,23081.261,Desktop,BE
2023-11-10,5590209,0.222,1241026,0.422,523712.972,1.444,756241.532,Mobile,FI
2023-11-10,7891343,0.171,1349419,1.18,1592314.42,0.784,1248374.505,Desktop,MY
2023-11-10,4946452,0.221,1093165,2.112,2308764.48,0.858,1980919.924,Desktop,NZ
2023-11-10,6055438,0.171,1035479,0.177,183279.783,0.951,174299.074,Desktop,CA
2023-11-10,3087065,0.343,1058863,1.515,1604177.445,0.864,1386009.312,Desktop,NL
2023-11-10,197252,0.54,106516,1.132,120576.112,1.318,158919.316,Desktop,CA
2023-11-11,9860075,0.218,2149496,0.827,1777633.192,1.485,2639785.29,Desktop,IL
2023-11-11,9620723,0.89,8562443,0.823,7046890.589,1.06,7469704.024,Desktop,US
2023-11-11,5529910,0.323,1786160,1.041,1859392.56,1.543,2869042.72,Desktop,AT
2023-11-11,3038555,0.477,1449390,0.925,1340685.75,1.437,1926565.423,Mobile,AT
2023-11-11,140503,0.98,137692,1.81,249222.52,1.539,383553.458,Mobile,TR
2023-11-11,9241391,0.143,1321518,1.676,2214864.168,1.063,2354400.611,Mobile,PH
2023-11-11,6857804,0.172,1179542,1.924,2269438.808,1.249,2834529.071,Desktop,JP
2023-11-11,2497673,0.35,874185,0.52,454576.2,1.391,632315.494,Mobile,MX
2023-11-11,9015538,0.982,8853258,1.884,16679538.072,1.108,18480928.184,Desktop,KR
2023-11-11,4031957,0.201,810423,1.864,1510628.472,0.927,1400352.594,Desktop,IL
2023-11-11,7817159,0.731,5714343,0.285,1628587.755,1.189,1936390.841,Mobile,CH
2023-11-11,5333249,0.627,3343947,0.226,755732.022,0.837,632547.702,Desktop,PT
2023-11-11,2919851,0.348,1016108,0.882,896207.256,0.847,759087.546,Mobile,NZ
2023-11-11,6621443,0.712,4714467,1.378,6496535.526,1.136,7380064.358,Desktop,TR
2023-11-12,7767892,0.19,1475899,1.06,1564452.94,0.802,1254691.258,Mobile,NZ
2023-11-12,5125010,0.639,3274881,0.329,1077435.849,0.842,907200.985,Mobile,RU
2023-11-12,7732976,0.785,6070386,0.917,5566543.962,1.256,6991579.216,Mobile,TR
2023-11-12,9149348,0.43,3934219,1.181,4646312.639,0.888,4125925.623,Mobile,AR
2023-11-12,3323167,0.266,883962,0.328,289939.536,1.239,359235.085,Desktop,ZA
2023-11-12,4267357,0.915,3904631,1.246,4865170.226,1.407,6845294.508,Desktop,TH
